2025-09-25T08:22:54.530711+00:00,GBPAUD,SELL,1.5000,0.7723,0.5500,0.9645,0.9358,0.8578,1.0000,0.0000,0.1657,0
2025-09-25T08:22:54.558159+00:00,EURNZD,SELL,1.5000,0.7062,0.5500,0.8689,0.8290,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:59.760407+00:00,GBPAUD,SELL,1.5000,0.7873,0.5500,0.9996,0.9358,0.9748,1.0000,0.0000,0.1950,0
2025-09-25T08:22:59.817180+00:00,EURNZD,SELL,1.5000,0.7187,0.5500,0.8893,0.8290,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:04.917061+00:00,GBPAUD,SELL,1.4978,0.7762,0.5504,0.9775,0.8253,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:04.945196+00:00,EURNZD,SELL,1.5000,0.7257,0.5500,0.9013,0.8893,0.6783,1.0000,0.0000,0.2487,0
2025-09-25T08:23:10.019051+00:00,GBPAUD,SELL,1.5000,0.7733,0.5500,0.9762,0.8188,0.9748,1.0000,0.0000,0.1755,0
2025-09-25T08:23:10.049995+00:00,EURNZD,SELL,1.4977,0.7255,0.5504,0.9029,0.8968,0.6783,1.0000,0.0000,0.2600,0
2025-09-25T08:23:15.110633+00:00,GBPAUD,SELL,1.4976,0.7615,0.5504,0.9567,0.7213,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:15.139714+00:00,EURNZD,SELL,1.5000,0.7235,0.5500,0.8953,0.8592,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:20.207411+00:00,GBPAUD,SELL,1.4975,0.7497,0.5504,0.9437,0.6563,0.9748,1.0000,0.0000,0.1755,0
2025-09-25T08:23:20.237000+00:00,EURNZD,SELL,1.5024,0.7119,0.5496,0.8878,0.8215,0.6783,1.0000,0.0000,0.2713,0
2025-09-25T08:23:25.304194+00:00,GBPAUD,SELL,1.4976,0.7514,0.5504,0.9489,0.6823,0.9748,1.0000,0.0000,0.1950,0
2025-09-25T08:23:25.333304+00:00,EURNZD,SELL,1.5000,0.7121,0.5500,0.8863,0.8139,0.6783,1.0000,0.0000,0.2600,0
2025-09-25T08:23:30.400033+00:00,GBPAUD,SELL,1.4976,0.7558,0.5504,0.9489,0.6823,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:30.429686+00:00,EURNZD,SELL,1.5024,0.7133,0.5496,0.8878,0.8215,0.6783,1.0000,0.0000,0.2600,0
2025-09-25T08:23:35.505751+00:00,GBPAUD,SELL,1.4975,0.7527,0.5504,0.9463,0.6693,0.9748,1.0000,0.0000,0.1657,0
2025-09-25T08:23:35.535393+00:00,EURNZD,SELL,1.5000,0.7138,0.5500,0.8833,0.7989,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:40.642746+00:00,GBPAUD,SELL,1.4975,0.7538,0.5504,0.9463,0.6693,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:40.670309+00:00,EURNZD,SELL,1.5000,0.7257,0.5500,0.9013,0.8893,0.6783,1.0000,0.0000,0.2487,0
2025-09-25T08:23:45.752407+00:00,EURNZD,SELL,1.5000,0.7260,0.5500,0.8983,0.8742,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:50.877313+00:00,EURNZD,SELL,1.5000,0.7260,0.5500,0.8983,0.8742,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:55.976447+00:00,EURNZD,SELL,1.4977,0.7223,0.5504,0.8938,0.8516,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:24:01.161521+00:00,EURNZD,SELL,1.5000,0.7413,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2487,0
2025-09-25T08:24:06.242300+00:00,EURNZD,SELL,1.5000,0.7439,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:24:11.367805+00:00,EURNZD,SELL,1.5000,0.7392,0.5500,0.9209,0.8742,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:24:16.442981+00:00,EURNZD,SELL,1.5000,0.7387,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2713,0
